Date,Inbound,Outbound
2020-12-13 13:50:00,7140112186.3,1429923098.1
2020-12-13 13:55:00,6455253417.4,1330834423.3
2020-12-13 14:00:00,6477073045.8,1244394944.1
2020-12-13 14:05:00,6741384845.3,1289448632.1
2020-12-13 14:10:00,6235236199.6,1255630760.4
2020-12-13 14:15:00,6210762975.1,1227783900.0
2020-12-13 14:20:00,6237440110.8,1259070594.4
2020-12-13 14:25:00,6112932847.4,1270433649.1
2020-12-13 14:30:00,5957400004.7,1332535173.0
2020-12-13 14:35:00,6079629430.1,1347517098.2
2020-12-13 14:40:00,6232071722.1,1356014449.6
2020-12-13 14:45:00,6483731487.7,1374988965.7
2020-12-13 14:50:00,6451933602.7,1352846008.8
2020-12-13 14:55:00,6081476567.4,1309330425.9
2020-12-13 15:00:00,6032500735.8,1296845515.5
2020-12-13 15:05:00,5867077186.5,1291885879.5
2020-12-13 15:10:00,5762190879.8,1336936850.0
2020-12-13 15:15:00,5842850791.0,1341588397.2
2020-12-13 15:20:00,6093177748.8,1370336819.0
2020-12-13 15:25:00,6275793764.3,1390355747.2
2020-12-13 15:30:00,6330605754.8,1342364366.7
2020-12-13 15:35:00,6285161313.1,1364300657.8
2020-12-13 15:40:00,6646299967.8,1418287122.4
2020-12-13 15:45:00,6810245296.9,1432425723.8
2020-12-13 15:50:00,6503937156.9,1397934844.2
2020-12-13 15:55:00,6670781121.3,1429599168.7
2020-12-13 16:00:00,6950524726.3,1481474164.9
2020-12-13 16:05:00,6785991856.3,1501578889.4
2020-12-13 16:10:00,6720936526.5,1491790923.2
2020-12-13 16:15:00,7073961296.1,1526101610.1
2020-12-13 16:20:00,7228532598.8,1571058973.5
2020-12-13 16:25:00,7389367611.8,1576147768.0
2020-12-13 16:30:00,7395100741.4,1622381679.9
2020-12-13 16:35:00,7431206751.7,1596536926.5
2020-12-13 16:40:00,7319617889.6,1574877562.0
2020-12-13 16:45:00,7211019043.3,1606881620.2
2020-12-13 16:50:00,7533059234.0,1634350951.8
2020-12-13 16:55:00,7668817551.8,1631849255.8
2020-12-13 17:00:00,8172460451.1,1625845396.0
2020-12-13 17:05:00,7914451753.7,1601448038.9
2020-12-13 17:10:00,7674608716.2,1621606868.1
2020-12-13 17:15:00,8106584477.0,1644613792.4
2020-12-13 17:20:00,8101422171.2,1695217567.4
2020-12-13 17:25:00,8005448945.6,1701333820.1
2020-12-13 17:30:00,8355596509.9,1734829056.9
2020-12-13 17:35:00,8891167049.3,1760432453.1
2020-12-13 17:40:00,8690870026.3,1766659803.8
2020-12-13 17:45:00,8340826979.6,1797759710.6
2020-12-13 17:50:00,8294438760.6,1816658148.0
2020-12-13 17:55:00,8378224001.8,1833899659.5
2020-12-13 18:00:00,8457623331.2,1898264191.4
2020-12-13 18:05:00,8520492745.3,1912007588.1
2020-12-13 18:10:00,8712392576.3,1901093071.1
2020-12-13 18:15:00,9025969856.5,1879992262.4
2020-12-13 18:20:00,9364494751.7,1850913216.0
2020-12-13 18:25:00,9272618287.6,1840917415.3
2020-12-13 18:30:00,9356754353.1,1836979747.6
2020-12-13 18:35:00,9446877294.6,1947496708.8
2020-12-13 18:40:00,9310234679.3,1991448798.2
2020-12-13 18:45:00,9298201960.4,2021949544.5
2020-12-13 18:50:00,10108967185.0,2041784840.6
2020-12-13 18:55:00,9825228243.0,2088560424.9
2020-12-13 19:00:00,10096600523.0,2091843923.5
2020-12-13 19:05:00,10000015776.0,2011597466.5
2020-12-13 19:10:00,9871602021.4,2040521681.8
2020-12-13 19:15:00,10117815669.0,2099768277.6
2020-12-13 19:20:00,10327637105.0,2082074625.0
