Date,Inbound,Outbound
2020-12-13 13:50:00,8153795169.1,1468694321.4
2020-12-13 13:55:00,7440911393.2,1353936196.9
2020-12-13 14:00:00,7686202880.8,1276092728.8
2020-12-13 14:05:00,7499618690.3,1299154848.4
2020-12-13 14:10:00,6883337541.9,1319419514.4
2020-12-13 14:15:00,7123238028.4,1359871042.4
2020-12-13 14:20:00,7055570549.2,1348056255.8
2020-12-13 14:25:00,7000227271.8,1342428581.7
2020-12-13 14:30:00,6799300381.4,1321979787.3
2020-12-13 14:35:00,6794009315.8,1375104740.1
2020-12-13 14:40:00,6842560022.8,1386218013.7
2020-12-13 14:45:00,6998579884.1,1366406619.7
2020-12-13 14:50:00,7115927390.5,1381576591.0
2020-12-13 14:55:00,6909292031.3,1376728494.4
2020-12-13 15:00:00,6887544623.7,1403232933.6
2020-12-13 15:05:00,6736676253.3,1375470773.9
2020-12-13 15:10:00,6642408143.8,1449629053.4
2020-12-13 15:15:00,6806032076.8,1438014908.3
2020-12-13 15:20:00,7165968090.5,1520656191.1
2020-12-13 15:25:00,7003890311.8,1516152329.3
2020-12-13 15:30:00,6968535684.4,1490304873.6
2020-12-13 15:35:00,6864670886.3,1441279462.8
2020-12-13 15:40:00,7069337065.9,1418769806.7
2020-12-13 15:45:00,7177866003.4,1480078388.6
2020-12-13 15:50:00,6610652700.0,1460836272.3
2020-12-13 15:55:00,7089465917.9,1571649996.1
2020-12-13 16:00:00,7687419371.8,1607773282.2
2020-12-13 16:05:00,7729853087.2,1695963800.8
2020-12-13 16:10:00,7656478961.1,1659106652.8
2020-12-13 16:15:00,8027615252.9,1734948409.7
2020-12-13 16:20:00,8311962241.9,1814861016.7
2020-12-13 16:25:00,8348886239.9,1823655737.2
2020-12-13 16:30:00,8212889659.1,1791883759.4
2020-12-13 16:35:00,8192062417.5,1797898441.2
2020-12-13 16:40:00,8140054016.6,1789270334.8
2020-12-13 16:45:00,8271471092.3,1820155469.3
2020-12-13 16:50:00,8455766505.1,1829910868.8
2020-12-13 16:55:00,8334467108.5,1811073148.3
2020-12-13 17:00:00,9080566733.2,1882446253.5
2020-12-13 17:05:00,8903551981.8,1862194989.9
2020-12-13 17:10:00,8510417325.0,1817960325.8
2020-12-13 17:15:00,9018394956.7,1825157628.1
2020-12-13 17:20:00,9148621007.1,1890413899.4
2020-12-13 17:25:00,8910958963.3,1831828243.7
2020-12-13 17:30:00,9194525354.2,1883090689.9
2020-12-13 17:35:00,9903485370.0,1887979366.6
2020-12-13 17:40:00,9688863326.6,1914385264.9
2020-12-13 17:45:00,9406888462.9,1923659278.5
2020-12-13 17:50:00,9383944767.3,1934528785.2
2020-12-13 17:55:00,9472146576.4,1913799135.5
2020-12-13 18:00:00,9662367535.2,1927999198.0
2020-12-13 18:05:00,9791189104.6,1966536117.7
2020-12-13 18:10:00,10013588466.0,1960532959.0
2020-12-13 18:15:00,10222103081.0,2031747740.2
2020-12-13 18:20:00,10760409102.0,2009661526.4
2020-12-13 18:25:00,10848940082.0,1998116371.2
2020-12-13 18:30:00,10833361085.0,2008519679.4
2020-12-13 18:35:00,10756450057.0,2021086632.0
2020-12-13 18:40:00,10663576602.0,2011596974.9
2020-12-13 18:45:00,10482232345.0,2063390977.4
2020-12-13 18:50:00,11076712961.0,2009684137.4
2020-12-13 18:55:00,10565700864.0,2030812208.2
2020-12-13 19:00:00,10679153780.0,2026576567.9
2020-12-13 19:05:00,10808413422.0,2021034814.5
2020-12-13 19:10:00,10631561558.0,2061730444.0
2020-12-13 19:15:00,11175453709.0,2053803707.6
2020-12-13 19:20:00,10960932864.0,2076519287.7
2020-12-13 19:25:00,10785392064.0,2112024326.4
2020-12-13 19:30:00,10734050125.0,2123701423.0
2020-12-13 19:35:00,11170707636.0,2093197396.4
2020-12-13 19:40:00,10503790457.0,2014769842.0
2020-12-13 19:45:00,10700322472.0,2059655751.5
2020-12-13 19:50:00,10867191144.0,2057833520.1
2020-12-13 19:55:00,10792230983.0,2057067424.7
2020-12-13 20:00:00,10555009167.0,2052665481.1
2020-12-13 20:05:00,9844609892.6,2047517742.4
2020-12-13 20:10:00,9381340995.0,2070079911.8
2020-12-13 20:15:00,9463937650.5,2035073639.6
2020-12-13 20:20:00,9494697198.8,1997249311.4
2020-12-13 20:25:00,9521537490.5,2020807195.4
2020-12-13 20:30:00,9504649058.5,1984056194.2
2020-12-13 20:35:00,9436622650.3,1963043503.2
2020-12-13 20:40:00,9262526180.0,1949356153.6
2020-12-13 20:45:00,9083311441.2,1943274556.6
2020-12-13 20:50:00,9058509185.2,1925629518.8
2020-12-13 20:55:00,8981458909.0,1867529739.9
2020-12-13 21:00:00,9131688937.5,1890407536.9
2020-12-13 21:05:00,8838840524.1,1857221059.4
2020-12-13 21:10:00,8399859254.8,1760302874.4
2020-12-13 21:15:00,8321067928.0,1701778635.0
2020-12-13 21:20:00,8435652476.0,1626705722.7
2020-12-13 21:25:00,8104543492.0,1623983272.6
2020-12-13 21:30:00,7940033268.5,1647909202.9
2020-12-13 21:35:00,7828847856.5,1552231543.1
2020-12-13 21:40:00,7733659231.2,1508015842.1
2020-12-13 21:45:00,7823213632.0,1557998609.3
2020-12-13 21:50:00,7823883316.9,1586925844.2
2020-12-13 21:55:00,7618477768.1,1555513826.3
2020-12-13 22:00:00,7293784204.0,1492506355.1
2020-12-13 22:05:00,7389506937.7,1439364520.3
2020-12-13 22:10:00,7272705002.8,1366254860.1
2020-12-13 22:15:00,6747787741.1,1298609535.6
