Date,Inbound,Outbound
2020-12-13 13:50:00,2960627556.9,679162836.6
2020-12-13 13:55:00,3006088403.1,654193057.07
2020-12-13 14:00:00,3041682437.3,635796691.57
2020-12-13 14:05:00,2970864067.8,607689223.92
2020-12-13 14:10:00,2839452131.7,614692671.72
2020-12-13 14:15:00,2895433090.0,681916455.96
2020-12-13 14:20:00,2909905225.3,638769114.58
2020-12-13 14:25:00,2912766630.3,635504821.68
2020-12-13 14:30:00,2775921562.9,616618813.39
2020-12-13 14:35:00,2999487320.9,658019035.48
2020-12-13 14:40:00,3254956914.2,656235810.24
2020-12-13 14:45:00,3124199732.4,663572407.95
2020-12-13 14:50:00,2965820963.6,641867086.72
2020-12-13 14:55:00,2828184521.9,635924739.55
2020-12-13 15:00:00,2703687379.6,648863929.47
2020-12-13 15:05:00,2655252248.8,678339438.55
2020-12-13 15:10:00,2879507553.2,665794765.9
2020-12-13 15:15:00,3261479374.6,684185998.1
2020-12-13 15:20:00,2925279076.1,677667560.38
2020-12-13 15:25:00,2816286870.9,677106391.88
2020-12-13 15:30:00,2831898036.9,679317649.39
2020-12-13 15:35:00,2793542258.2,740666810.89
2020-12-13 15:40:00,2728698989.1,737710802.9
2020-12-13 15:45:00,2969572273.0,766073216.95
2020-12-13 15:50:00,3138004213.1,751460996.7
2020-12-13 15:55:00,2836986766.0,803202737.59
2020-12-13 16:00:00,2690301669.7,803389903.81
2020-12-13 16:05:00,2886502710.4,754760907.16
2020-12-13 16:10:00,3036333479.8,662614845.73
2020-12-13 16:15:00,3083751119.3,664139883.8
2020-12-13 16:20:00,3119712212.5,692937940.89
2020-12-13 16:25:00,3332792974.6,708827373.68
2020-12-13 16:30:00,3430757843.4,750447564.19
2020-12-13 16:35:00,3319768764.4,773916496.23
2020-12-13 16:40:00,3477813934.2,818261719.81
2020-12-13 16:45:00,3171689077.3,792173466.48
2020-12-13 16:50:00,3169393480.0,808402257.93
2020-12-13 16:55:00,3097680199.7,827097688.47
2020-12-13 17:00:00,3076602225.1,808131359.71
2020-12-13 17:05:00,3116085138.8,782661828.75
2020-12-13 17:10:00,3563162799.6,835831474.61
2020-12-13 17:15:00,3666379716.4,854413056.82
2020-12-13 17:20:00,3519423689.5,854985782.73
2020-12-13 17:25:00,3582523206.0,837913698.25
2020-12-13 17:30:00,3544779215.5,849227622.98
2020-12-13 17:35:00,3426815635.5,863229163.57
2020-12-13 17:40:00,3666054409.3,892315838.61
2020-12-13 17:45:00,4063450976.8,950034014.99
2020-12-13 17:50:00,3994028378.1,967203639.23
2020-12-13 17:55:00,4162903876.4,982826831.04
2020-12-13 18:00:00,4125400897.5,989318004.52
2020-12-13 18:05:00,4250563974.8,1005353183.0
2020-12-13 18:10:00,4196651015.1,1047213100.6
2020-12-13 18:15:00,4024799331.0,1053132212.6
2020-12-13 18:20:00,4086883670.7,1053554430.5
2020-12-13 18:25:00,4419900545.0,1066009245.8
2020-12-13 18:30:00,4378100644.8,1074661857.4
2020-12-13 18:35:00,4083760779.3,1115147402.7
2020-12-13 18:40:00,4277312283.9,1111617569.6
2020-12-13 18:45:00,4402500705.4,1115733430.6
2020-12-13 18:50:00,4851392696.8,1120240987.6
2020-12-13 18:55:00,4688845054.3,1192724452.6
2020-12-13 19:00:00,4942234447.5,1161123164.0
2020-12-13 19:05:00,4881029573.0,1137078217.9
2020-12-13 19:10:00,4638954268.1,1158032278.0
2020-12-13 19:15:00,4876273489.5,1135732636.4
2020-12-13 19:20:00,4901956565.7,1160855064.3
2020-12-13 19:25:00,5121665314.8,1190407728.0
2020-12-13 19:30:00,5007362824.7,1218328468.5
2020-12-13 19:35:00,4767905273.9,1203732755.8
2020-12-13 19:40:00,4896990782.2,1267017693.0
2020-12-13 19:45:00,4929379709.4,1326269730.9
2020-12-13 19:50:00,4828679902.9,1358524681.4
2020-12-13 19:55:00,5055140228.7,1385656874.0
2020-12-13 20:00:00,4806787465.0,1437632745.7
2020-12-13 20:05:00,4721393705.5,1416267622.9
2020-12-13 20:10:00,4699644028.3,1427002970.4
2020-12-13 20:15:00,4719953681.9,1378690316.9
2020-12-13 20:20:00,4648955356.8,1383603763.0
2020-12-13 20:25:00,4582340781.6,1349896853.0
2020-12-13 20:30:00,4642061824.8,1252619440.5
2020-12-13 20:35:00,4477112332.8,1202130180.9
2020-12-13 20:40:00,4480353774.0,1201589611.4
2020-12-13 20:45:00,4686809955.0,1232864174.8
2020-12-13 20:50:00,4972341123.6,1228793407.0
2020-12-13 20:55:00,4768382295.1,1169817542.5
2020-12-13 21:00:00,4870006482.2,1126036744.0
2020-12-13 21:05:00,4827345917.4,1060397664.1
2020-12-13 21:10:00,4634897150.9,1034443725.5
2020-12-13 21:15:00,4257630761.6,997141067.11
2020-12-13 21:20:00,4225850140.2,991229436.68
2020-12-13 21:25:00,4116596142.8,972680162.25
2020-12-13 21:30:00,4127442564.1,944048808.95
2020-12-13 21:35:00,4124596389.9,935585521.9
2020-12-13 21:40:00,4052440555.6,925279287.23
2020-12-13 21:45:00,4305982558.7,951380999.32
2020-12-13 21:50:00,4362159725.4,888110341.62
2020-12-13 21:55:00,4086222474.7,901727110.21
2020-12-13 22:00:00,4050411011.3,848335608.43
2020-12-13 22:05:00,3731492151.6,769653239.52
2020-12-13 22:10:00,3611844625.0,732076704.74
2020-12-13 22:15:00,3508154707.5,681019252.11
2020-12-13 22:20:00,3337000863.6,686144170.49
2020-12-13 22:25:00,3242704722.0,657353125.75
2020-12-13 22:30:00,3219922371.6,632953557.94
2020-12-13 22:35:00,3434394922.2,609486908.09
2020-12-13 22:40:00,3143095784.8,588967559.58
2020-12-13 22:45:00,3183152862.3,589153832.75
2020-12-13 22:50:00,2975592628.5,551193864.64
2020-12-13 22:55:00,2850796656.7,534991375.12
2020-12-13 23:00:00,2594588742.3,522288288.23
2020-12-13 23:05:00,2393247254.3,489712657.87
2020-12-13 23:10:00,2365743005.1,495171774.8
2020-12-13 23:15:00,2215575198.2,468912943.28
2020-12-13 23:20:00,2138854565.6,461556525.5
2020-12-13 23:25:00,2040711354.9,446761048.06
2020-12-13 23:30:00,2045228837.5,415078431.7
2020-12-13 23:35:00,1896830961.6,377007633.62
2020-12-13 23:40:00,1861569697.7,390106675.94
2020-12-13 23:45:00,1777152835.2,411035030.84
2020-12-13 23:50:00,1643006770.7,376446580.97
2020-12-13 23:55:00,1566217608.5,348567814.24
2020-12-14 00:00:00,1508714733.4,329359543.24
2020-12-14 00:05:00,1450308085.7,328537843.8
2020-12-14 00:10:00,1438901390.7,309017207.65
2020-12-14 00:15:00,1362519441.8,280512721.98
2020-12-14 00:20:00,1320530427.8,257112830.06
2020-12-14 00:25:00,1270695149.0,253684905.98
2020-12-14 00:30:00,1228398256.3,251043578.25
2020-12-14 00:35:00,1251649745.3,243588959.03
2020-12-14 00:40:00,1214444714.3,236440700.73
2020-12-14 00:45:00,1183470763.6,238790376.06
2020-12-14 00:50:00,1097505180.6,224679151.35
2020-12-14 00:55:00,1077304506.8,209278242.28
2020-12-14 01:00:00,1106982465.9,208922278.04
2020-12-14 01:05:00,1037928213.2,212814602.76
2020-12-14 01:10:00,948931140.78,195408971.92
2020-12-14 01:15:00,919500991.36,175882300.99
2020-12-14 01:20:00,904907400.4,183303885.01
2020-12-14 01:25:00,874090292.34,176119525.93
2020-12-14 01:30:00,846373722.75,162824805.15
2020-12-14 01:35:00,789296192.53,161991593.94
2020-12-14 01:40:00,805403763.45,167275866.46
2020-12-14 01:45:00,784733304.89,157250302.39
2020-12-14 01:50:00,732321122.85,150026389.39
2020-12-14 01:55:00,729263016.62,146552560.11
2020-12-14 02:00:00,705128793.43,152425052.0
2020-12-14 02:05:00,724953756.79,142202986.95
2020-12-14 02:10:00,754175983.16,138923476.98
2020-12-14 02:15:00,694631765.78,129593449.99
2020-12-14 02:20:00,676416733.34,136767161.19
2020-12-14 02:25:00,659364702.51,136212167.26
2020-12-14 02:30:00,634839268.38,126960694.91
2020-12-14 02:35:00,669194658.38,128673162.99
2020-12-14 02:40:00,661714092.68,132608022.93
2020-12-14 02:45:00,662037948.94,186208968.06
2020-12-14 02:50:00,617590395.02,148662914.47
2020-12-14 02:55:00,584797156.21,108410873.74
2020-12-14 03:00:00,603644301.06,112382133.58
2020-12-14 03:05:00,575830589.26,106405440.65
2020-12-14 03:10:00,547223927.69,107854150.04
2020-12-14 03:15:00,537428280.66,106645956.58
2020-12-14 03:20:00,522764225.65,109694419.63
2020-12-14 03:25:00,519702704.55,112809870.58
2020-12-14 03:30:00,515059527.03,106587693.72
2020-12-14 03:35:00,507259897.81,114417727.86
2020-12-14 03:40:00,540670582.66,106959897.33
2020-12-14 03:45:00,548643414.86,109201668.31
2020-12-14 03:50:00,545683210.94,113823428.22
2020-12-14 03:55:00,546788660.06,108196860.91
2020-12-14 04:00:00,557492322.87,102381083.76
2020-12-14 04:05:00,570332879.38,104220575.0
2020-12-14 04:10:00,580779193.02,103370547.92
2020-12-14 04:15:00,568983825.87,116060727.52
2020-12-14 04:20:00,527820249.82,106367645.46
2020-12-14 04:25:00,526556585.53,111191011.53
2020-12-14 04:30:00,538437780.85,107639599.98
2020-12-14 04:35:00,561414395.47,115960335.99
2020-12-14 04:40:00,556583762.06,111240315.46
2020-12-14 04:45:00,575925063.19,117683217.51
2020-12-14 04:50:00,549258318.46,124226263.69
2020-12-14 04:55:00,576319795.43,122232282.79
2020-12-14 05:00:00,643773549.91,112769091.4
2020-12-14 05:05:00,731895752.98,118755683.58
2020-12-14 05:10:00,696556310.46,120125935.1
2020-12-14 05:15:00,667041611.61,122958853.82
2020-12-14 05:20:00,714892287.01,126204957.02
2020-12-14 05:25:00,693911280.57,127751403.58
2020-12-14 05:30:00,797103512.83,128564399.81
2020-12-14 05:35:00,873163256.79,134267698.34
2020-12-14 05:40:00,880120050.0,134473649.49
2020-12-14 05:45:00,865741433.75,134615923.19
2020-12-14 05:50:00,846809181.97,147868735.28
2020-12-14 05:55:00,936111995.52,153862818.42
2020-12-14 06:00:00,914121273.01,152041255.17
2020-12-14 06:05:00,953513277.41,159585256.61
2020-12-14 06:10:00,1026316650.2,173646510.6
2020-12-14 06:15:00,1050902289.1,181652844.96
2020-12-14 06:20:00,1032810658.3,177955482.39
2020-12-14 06:25:00,959482279.05,172013579.75
2020-12-14 06:30:00,942775788.06,180585845.61
2020-12-14 06:35:00,1051071025.3,182969599.59
2020-12-14 06:40:00,1178312401.9,202172479.06
2020-12-14 06:45:00,1104643788.4,213708860.01
2020-12-14 06:50:00,1195329561.0,205082747.36
2020-12-14 06:55:00,1196134391.7,213054937.0
2020-12-14 07:00:00,1124751773.6,231708346.05
2020-12-14 07:05:00,1225447954.3,257268761.03
2020-12-14 07:10:00,1197292495.1,244333121.5
2020-12-14 07:15:00,1171206090.3,256849330.98
2020-12-14 07:20:00,1157486958.6,268279991.96
2020-12-14 07:25:00,1208228536.7,286561808.84
2020-12-14 07:30:00,1235001397.0,286608272.39
2020-12-14 07:35:00,1264717809.5,326195673.09
2020-12-14 07:40:00,1244956746.2,330680778.04
2020-12-14 07:45:00,1358336227.6,336333356.24
2020-12-14 07:50:00,1386584578.4,329341524.73
2020-12-14 07:55:00,1292340386.1,323022393.94
2020-12-14 08:00:00,1331988826.6,337784742.63
2020-12-14 08:05:00,1466386433.2,381029086.73
2020-12-14 08:10:00,1497267401.5,403291570.11
2020-12-14 08:15:00,1590950808.6,428531401.95
2020-12-14 08:20:00,1551611457.1,428102244.98
2020-12-14 08:25:00,1646137076.9,422437356.45
2020-12-14 08:30:00,1615787330.7,449269706.42
2020-12-14 08:35:00,1724158119.2,450609091.93
2020-12-14 08:40:00,1680421173.4,448703555.19
2020-12-14 08:45:00,1645853414.4,473964085.5
2020-12-14 08:50:00,1752830019.2,458069229.47
2020-12-14 08:55:00,1783844154.5,480557227.3
2020-12-14 09:00:00,1841137762.4,470305469.6
2020-12-14 09:05:00,1843569583.2,491857851.77
2020-12-14 09:10:00,1772242499.4,493937037.29
2020-12-14 09:15:00,1858917218.8,492096004.95
2020-12-14 09:20:00,1839882219.0,457898781.52
2020-12-14 09:25:00,1943021840.6,476283261.3
2020-12-14 09:30:00,1942996846.6,486336868.65
2020-12-14 09:35:00,1801039762.7,484454388.8
2020-12-14 09:40:00,1838179285.6,488722641.45
2020-12-14 09:45:00,1942167420.2,488048128.62
2020-12-14 09:50:00,1961009430.3,485701321.06
2020-12-14 09:55:00,2007864656.7,493289491.18
2020-12-14 10:00:00,1972158854.5,497940772.09
2020-12-14 10:05:00,2130474692.5,530236153.47
2020-12-14 10:10:00,2230479032.9,510990954.89
2020-12-14 10:15:00,2397873001.8,520881902.83
2020-12-14 10:20:00,2505838169.4,552648549.58
2020-12-14 10:25:00,2263625962.2,558119503.04
2020-12-14 10:30:00,2127112991.5,564178301.52
2020-12-14 10:35:00,2061925659.6,545065836.99
2020-12-14 10:40:00,2055312285.8,526705693.61
2020-12-14 10:45:00,2048512570.8,523932950.18
2020-12-14 10:50:00,2416472146.6,584420960.28
2020-12-14 10:55:00,2694874996.1,592855639.66
2020-12-14 11:00:00,2158414105.0,527928845.39
2020-12-14 11:05:00,2038886983.6,565977208.38
2020-12-14 11:10:00,2023632628.4,581713903.73
2020-12-14 11:15:00,1989163452.4,576447063.6
2020-12-14 11:20:00,2054570547.4,541065152.76
2020-12-14 11:25:00,2020696140.2,544611186.5
2020-12-14 11:30:00,1981572152.0,521079270.38
2020-12-14 11:35:00,2083204147.7,520375061.68
2020-12-14 11:40:00,2108862389.1,497812014.85
2020-12-14 11:45:00,2045298543.7,505153379.16
2020-12-14 11:50:00,2031311381.2,513323348.72
2020-12-14 11:55:00,2120407206.6,535309297.82
2020-12-14 12:00:00,2128592455.9,536455713.76
2020-12-14 12:05:00,2080504365.4,553337898.89
2020-12-14 12:10:00,2094534401.9,568967245.87
2020-12-14 12:15:00,2085244907.1,581939478.86
2020-12-14 12:20:00,2124668906.5,571195580.11
