Date,Inbound,Outbound
2020-12-13 13:50:00,3075707660.4,667902948.14
2020-12-13 13:55:00,3114184954.3,653858525.53
2020-12-13 14:00:00,3087512438.8,627921613.85
2020-12-13 14:05:00,3012062661.7,656304630.64
2020-12-13 14:10:00,2895810223.9,667530255.49
2020-12-13 14:15:00,2982503263.3,670067917.79
2020-12-13 14:20:00,2913948149.1,651278505.76
2020-12-13 14:25:00,2904888392.1,653164279.78
2020-12-13 14:30:00,2817440219.8,661220387.24
2020-12-13 14:35:00,2978347355.3,700817024.19
2020-12-13 14:40:00,3247967586.1,687355987.48
2020-12-13 14:45:00,3150426645.5,686845414.73
2020-12-13 14:50:00,2965367761.7,694401325.19
2020-12-13 14:55:00,2905046203.4,691419430.3
2020-12-13 15:00:00,2812119439.4,698481442.68
2020-12-13 15:05:00,2883792123.8,701760899.44
2020-12-13 15:10:00,3183218687.7,721810726.01
2020-12-13 15:15:00,3468877202.5,705136163.22
2020-12-13 15:20:00,3152393898.9,705551083.54
2020-12-13 15:25:00,3070994251.9,719819759.14
2020-12-13 15:30:00,3058861985.0,727478200.09
2020-12-13 15:35:00,2961698707.0,746234550.31
2020-12-13 15:40:00,3033487130.6,732919562.96
2020-12-13 15:45:00,3267466774.8,778877969.88
2020-12-13 15:50:00,3349105253.9,755978686.87
2020-12-13 15:55:00,3014820705.1,771454676.5
2020-12-13 16:00:00,2880116911.6,759564964.27
2020-12-13 16:05:00,3167846743.3,747954370.25
2020-12-13 16:10:00,3259120919.2,749471452.69
2020-12-13 16:15:00,3290617859.9,754615006.01
2020-12-13 16:20:00,3197067310.3,767998159.29
2020-12-13 16:25:00,3466772227.9,731181756.44
2020-12-13 16:30:00,3451479315.4,767484098.89
2020-12-13 16:35:00,3434648357.1,789528099.86
2020-12-13 16:40:00,3465107889.9,806041746.38
2020-12-13 16:45:00,3286321752.1,803892157.37
2020-12-13 16:50:00,3238566524.6,815737192.0
2020-12-13 16:55:00,3184623540.3,852386295.4
2020-12-13 17:00:00,3214641553.7,865810442.77
2020-12-13 17:05:00,3272442754.6,873572326.25
2020-12-13 17:10:00,3642114299.0,926691601.47
2020-12-13 17:15:00,3744019256.2,929369749.3
2020-12-13 17:20:00,3516504023.3,955110964.6
2020-12-13 17:25:00,3665483077.6,952837036.39
2020-12-13 17:30:00,3640081611.9,968554644.22
2020-12-13 17:35:00,3543380469.9,970603017.75
2020-12-13 17:40:00,3828672783.8,983906995.29
2020-12-13 17:45:00,4233523339.1,1003706401.5
2020-12-13 17:50:00,4244772332.7,1069332839.7
2020-12-13 17:55:00,4266388183.3,1050736111.7
2020-12-13 18:00:00,4365703755.4,1060616143.6
2020-12-13 18:05:00,4395981229.6,1093959858.6
2020-12-13 18:10:00,4381328635.9,1154267680.0
2020-12-13 18:15:00,4150599266.5,1186642999.9
2020-12-13 18:20:00,4180303702.9,1157313766.0
2020-12-13 18:25:00,4653992617.3,1157951168.7
2020-12-13 18:30:00,4596778334.8,1142767005.3
2020-12-13 18:35:00,4367173958.3,1164370454.0
2020-12-13 18:40:00,4563614136.3,1197654893.1
2020-12-13 18:45:00,4734853600.9,1218036802.6
2020-12-13 18:50:00,5046216140.7,1205362679.7
2020-12-13 18:55:00,4911330717.9,1254232861.2
2020-12-13 19:00:00,5305972241.1,1267551674.7
2020-12-13 19:05:00,5163559124.3,1276090981.6
2020-12-13 19:10:00,4900630562.9,1260692274.6
2020-12-13 19:15:00,5233796560.2,1283988405.1
2020-12-13 19:20:00,5101492298.2,1271046481.7
2020-12-13 19:25:00,5315039542.2,1287274079.8
2020-12-13 19:30:00,5243594976.1,1257751651.8
2020-12-13 19:35:00,4997332385.5,1294366967.1
2020-12-13 19:40:00,5177816396.5,1391691029.0
2020-12-13 19:45:00,5169549714.5,1440257544.2
2020-12-13 19:50:00,5126962353.9,1473991448.4
2020-12-13 19:55:00,5314058000.8,1461948524.3
2020-12-13 20:00:00,5043303853.4,1501283567.9
2020-12-13 20:05:00,4903472527.2,1475054464.0
2020-12-13 20:10:00,4955049721.4,1477311079.6
2020-12-13 20:15:00,5023584404.3,1441568337.5
2020-12-13 20:20:00,4952777439.5,1431105091.4
2020-12-13 20:25:00,4821635044.2,1386085900.0
2020-12-13 20:30:00,4856197641.1,1300291432.9
2020-12-13 20:35:00,4812491526.8,1229524896.1
2020-12-13 20:40:00,4800534154.8,1253754701.9
2020-12-13 20:45:00,4911819377.6,1303431384.5
2020-12-13 20:50:00,5133540174.1,1272541287.6
2020-12-13 20:55:00,4959493764.2,1219171660.3
2020-12-13 21:00:00,5106679832.4,1197549540.3
2020-12-13 21:05:00,4943237453.3,1101198577.5
2020-12-13 21:10:00,4753526185.1,1053360075.8
2020-12-13 21:15:00,4407210777.2,1010848367.9
2020-12-13 21:20:00,4289696191.7,1028460697.9
2020-12-13 21:25:00,4235941169.3,1037407758.7
2020-12-13 21:30:00,4240884971.7,1003279003.1
2020-12-13 21:35:00,4239615857.2,925978100.96
2020-12-13 21:40:00,4109997158.8,947958573.3
2020-12-13 21:45:00,4297671825.6,952517799.86
2020-12-13 21:50:00,4403684274.5,927478539.25
2020-12-13 21:55:00,4164985187.6,910467984.46
2020-12-13 22:00:00,4130699096.7,902381394.5
2020-12-13 22:05:00,3837034951.6,837741701.84
2020-12-13 22:10:00,3669130106.6,811981641.02
2020-12-13 22:15:00,3590716235.1,716429976.21
2020-12-13 22:20:00,3415851419.4,718108447.52
2020-12-13 22:25:00,3306581335.9,697521927.86
2020-12-13 22:30:00,3362290491.2,687312657.43
2020-12-13 22:35:00,3543180446.8,617317519.46
2020-12-13 22:40:00,3262217369.5,580939240.65
2020-12-13 22:45:00,3288786450.5,579923876.62
2020-12-13 22:50:00,3205438689.5,574973585.33
2020-12-13 22:55:00,3037308129.0,551219326.93
2020-12-13 23:00:00,2814090064.9,533711578.38
2020-12-13 23:05:00,2537790260.1,502580421.44
2020-12-13 23:10:00,2394301079.1,479493191.71
2020-12-13 23:15:00,2267614474.0,444432000.0
2020-12-13 23:20:00,2235317395.3,440465168.7
2020-12-13 23:25:00,2211920133.1,467928543.26
2020-12-13 23:30:00,2043363510.0,440874912.22
2020-12-13 23:35:00,1990173300.2,408588789.51
2020-12-13 23:40:00,1886389549.4,399721230.37
2020-12-13 23:45:00,1792877259.9,391377446.57
2020-12-13 23:50:00,1658709471.4,357283015.94
2020-12-13 23:55:00,1628396515.1,333849776.58
2020-12-14 00:00:00,1606577815.6,318465069.72
2020-12-14 00:05:00,1553473377.3,319342124.05
