Date,Inbound,Outbound
2020-12-13 13:50:00,3829279001.9,627284517.54
2020-12-13 13:55:00,4000355477.5,624245990.4
2020-12-13 14:00:00,3998769284.2,596893064.25
2020-12-13 14:05:00,3893410278.1,608889361.64
2020-12-13 14:10:00,3639320140.5,595507165.04
2020-12-13 14:15:00,3725428510.8,583254718.91
2020-12-13 14:20:00,3898363012.0,619827543.72
2020-12-13 14:25:00,3820259466.4,593010389.5
2020-12-13 14:30:00,3647819770.1,573618865.46
2020-12-13 14:35:00,3784479931.9,606751444.85
2020-12-13 14:40:00,4414073610.9,653757336.21
2020-12-13 14:45:00,4275199265.0,652278312.75
2020-12-13 14:50:00,3944404987.2,650974904.33
2020-12-13 14:55:00,3818985718.1,637359183.86
2020-12-13 15:00:00,3733932538.3,641048937.37
2020-12-13 15:05:00,3592392635.6,613699386.94
2020-12-13 15:10:00,3958669408.4,640594935.86
2020-12-13 15:15:00,4424022036.3,642616968.29
2020-12-13 15:20:00,4107123490.1,641360084.8
2020-12-13 15:25:00,3899250625.7,625894442.06
2020-12-13 15:30:00,3970779724.1,638973034.28
2020-12-13 15:35:00,3794561524.6,631497333.41
2020-12-13 15:40:00,3759464592.8,650305608.36
2020-12-13 15:45:00,4392319830.5,679188920.23
2020-12-13 15:50:00,4534667758.3,682339178.7
2020-12-13 15:55:00,3935913222.3,693167844.33
2020-12-13 16:00:00,3910945263.3,693491841.81
2020-12-13 16:05:00,4070332176.5,700300688.45
2020-12-13 16:10:00,4068813787.5,693611355.34
2020-12-13 16:15:00,4201691597.7,706882673.59
2020-12-13 16:20:00,4192916220.4,695814521.72
2020-12-13 16:25:00,4740226239.5,726790632.49
2020-12-13 16:30:00,4781329726.6,710598408.43
2020-12-13 16:35:00,4841194814.5,708900379.37
2020-12-13 16:40:00,4926270767.5,742082768.81
2020-12-13 16:45:00,4379810326.7,766532961.5
2020-12-13 16:50:00,4325046464.1,767324497.01
2020-12-13 16:55:00,4210357154.3,741494445.63
2020-12-13 17:00:00,4230415559.1,744424185.97
2020-12-13 17:05:00,4209877318.3,730475436.56
2020-12-13 17:10:00,4809474084.8,783554066.07
2020-12-13 17:15:00,4803863338.2,794239518.55
2020-12-13 17:20:00,4681288905.1,771865164.69
2020-12-13 17:25:00,5055625906.0,789303419.42
2020-12-13 17:30:00,4978834439.8,809305149.46
2020-12-13 17:35:00,4664872162.5,804587046.83
2020-12-13 17:40:00,5254462750.7,864861499.86
2020-12-13 17:45:00,5791698201.7,892524539.83
2020-12-13 17:50:00,5591308929.0,960354372.36
2020-12-13 17:55:00,5741477159.3,925574218.14
2020-12-13 18:00:00,5731009810.8,917978560.14
2020-12-13 18:05:00,5597659970.0,942253192.99
2020-12-13 18:10:00,5408222262.0,948933570.07
2020-12-13 18:15:00,5272975659.5,920809121.7
2020-12-13 18:20:00,5389894206.8,941521448.55
2020-12-13 18:25:00,6185701683.9,976263357.7
2020-12-13 18:30:00,6050846701.7,973276402.89
2020-12-13 18:35:00,5532567285.5,968676862.61
2020-12-13 18:40:00,5720130939.3,996567877.33
2020-12-13 18:45:00,5911001487.7,999317011.16
2020-12-13 18:50:00,6538979221.6,1074061894.1
2020-12-13 18:55:00,6363209261.0,1088169561.4
2020-12-13 19:00:00,6769951263.8,1103138966.8
2020-12-13 19:05:00,6731730642.3,1066363664.0
2020-12-13 19:10:00,6177741771.8,1064266584.1
2020-12-13 19:15:00,6630197999.2,1109276269.7
2020-12-13 19:20:00,6430813542.9,1113543885.9
2020-12-13 19:25:00,6793416164.7,1116917658.2
2020-12-13 19:30:00,6829596142.2,1096415753.3
2020-12-13 19:35:00,6574252613.2,1118942571.5
2020-12-13 19:40:00,6739952647.3,1142385027.3
2020-12-13 19:45:00,6692374929.6,1201866874.1
2020-12-13 19:50:00,6463381973.3,1251275823.1
2020-12-13 19:55:00,6775864541.7,1269228932.6
2020-12-13 20:00:00,6344130494.2,1226962164.0
2020-12-13 20:05:00,6173757587.2,1211928681.2
2020-12-13 20:10:00,6195641683.8,1200826480.7
2020-12-13 20:15:00,6387531128.1,1211876835.4
2020-12-13 20:20:00,6140097427.7,1219021624.2
2020-12-13 20:25:00,6036167046.2,1161250905.7
2020-12-13 20:30:00,6101085814.6,1126749617.2
2020-12-13 20:35:00,5804711914.4,1030909685.1
2020-12-13 20:40:00,5889212820.8,1020101222.0
2020-12-13 20:45:00,6411891083.0,1051295312.7
2020-12-13 20:50:00,6428047824.6,1034901122.4
2020-12-13 20:55:00,6176307185.0,1001918797.4
2020-12-13 21:00:00,6328949412.5,992483032.38
2020-12-13 21:05:00,6203508171.5,966350973.27
2020-12-13 21:10:00,5981360850.4,939616744.94
2020-12-13 21:15:00,5422594381.7,880262908.73
2020-12-13 21:20:00,5283767684.1,878487915.69
2020-12-13 21:25:00,5167193987.9,903094805.99
2020-12-13 21:30:00,5306449564.4,839229001.39
2020-12-13 21:35:00,5282987273.0,820327501.75
2020-12-13 21:40:00,5283788557.7,846834858.84
2020-12-13 21:45:00,5541183645.1,839165040.9
2020-12-13 21:50:00,5414655367.7,827480295.19
2020-12-13 21:55:00,5181860819.4,831437846.53
2020-12-13 22:00:00,5252175950.8,799156116.28
2020-12-13 22:05:00,4913942054.3,729297548.22
2020-12-13 22:10:00,4664303979.9,735799260.06
2020-12-13 22:15:00,4442608270.8,679774753.66
2020-12-13 22:20:00,4180109757.9,663780777.69
2020-12-13 22:25:00,4132318531.0,652165638.95
2020-12-13 22:30:00,4253790706.6,652485461.84
2020-12-13 22:35:00,4551056009.1,623893318.92
2020-12-13 22:40:00,4023444852.7,583997931.39
2020-12-13 22:45:00,4190831900.9,571125886.98
2020-12-13 22:50:00,4041480714.2,530961475.71
2020-12-13 22:55:00,3840983729.6,523656099.88
2020-12-13 23:00:00,3574030623.8,524501609.67
2020-12-13 23:05:00,3311429917.8,494902514.41
2020-12-13 23:10:00,3081444589.7,479973445.68
2020-12-13 23:15:00,2891054477.1,435993573.02
2020-12-13 23:20:00,2823131027.4,449924194.92
2020-12-13 23:25:00,2715569742.8,444773871.12
2020-12-13 23:30:00,2650471463.7,423686176.46
2020-12-13 23:35:00,2484960795.8,403417366.07
2020-12-13 23:40:00,2436470689.9,393465020.61
2020-12-13 23:45:00,2382752467.1,387422921.46
2020-12-13 23:50:00,2179638120.3,362353091.7
2020-12-13 23:55:00,2145405674.7,353535379.86
2020-12-14 00:00:00,2115027333.4,344488125.28
2020-12-14 00:05:00,2129459982.7,321919283.31
2020-12-14 00:10:00,2075683345.1,312581549.94
2020-12-14 00:15:00,1919134669.0,305220706.7
2020-12-14 00:20:00,1895753557.1,297809221.64
2020-12-14 00:25:00,1819249178.1,283756445.12
2020-12-14 00:30:00,1702066613.3,257617207.5
2020-12-14 00:35:00,1740799370.9,263665916.57
2020-12-14 00:40:00,1579812172.7,249270075.91
2020-12-14 00:45:00,1547270632.2,255590459.16
2020-12-14 00:50:00,1458989971.6,245303384.64
2020-12-14 00:55:00,1423160520.7,250955345.81
2020-12-14 01:00:00,1365203934.9,251165046.76
2020-12-14 01:05:00,1347498959.9,262419865.7
2020-12-14 01:10:00,1296327958.9,241430079.51
2020-12-14 01:15:00,1225868446.9,216436659.85
2020-12-14 01:20:00,1212316497.7,216029729.0
2020-12-14 01:25:00,1247335260.5,216319226.51
2020-12-14 01:30:00,1197914890.4,208909536.04
2020-12-14 01:35:00,1195084638.2,204749607.15
2020-12-14 01:40:00,1125247662.4,204084182.14
2020-12-14 01:45:00,1157711411.5,186133585.11
2020-12-14 01:50:00,1129537130.8,173611621.47
2020-12-14 01:55:00,1098454987.9,174871661.9
2020-12-14 02:00:00,1078663726.0,170493266.43
2020-12-14 02:05:00,1130223182.3,168442630.63
2020-12-14 02:10:00,1060970097.3,161709777.21
2020-12-14 02:15:00,988200478.89,148689137.13
2020-12-14 02:20:00,944784941.57,143668581.37
2020-12-14 02:25:00,959519530.32,147529712.68
2020-12-14 02:30:00,982171088.99,152706712.78
2020-12-14 02:35:00,965049422.05,161146098.28
2020-12-14 02:40:00,982471798.27,157716297.82
2020-12-14 02:45:00,990408119.69,150123355.57
2020-12-14 02:50:00,973324640.4,140826294.09
2020-12-14 02:55:00,915800416.55,138936524.98
2020-12-14 03:00:00,869977562.68,137077384.05
2020-12-14 03:05:00,859998910.17,132114485.79
2020-12-14 03:10:00,821177089.14,140152390.34
2020-12-14 03:15:00,794794894.45,131035760.68
2020-12-14 03:20:00,743289319.76,124814609.9
2020-12-14 03:25:00,782957179.92,132512570.28
2020-12-14 03:30:00,729549859.26,133781574.81
2020-12-14 03:35:00,707203814.02,142540349.4
2020-12-14 03:40:00,749762459.41,127371060.42
2020-12-14 03:45:00,715598456.89,120098072.79
2020-12-14 03:50:00,755182559.16,128598190.8
2020-12-14 03:55:00,795920779.34,120262872.66
2020-12-14 04:00:00,819975595.88,123454216.53
2020-12-14 04:05:00,781751769.37,119055443.17
2020-12-14 04:10:00,780596095.23,121881198.7
2020-12-14 04:15:00,823021345.12,120632945.4
2020-12-14 04:20:00,799094387.94,118538992.11
2020-12-14 04:25:00,815959758.89,126767865.65
2020-12-14 04:30:00,759141198.15,130298177.47
2020-12-14 04:35:00,822358822.87,121598206.13
2020-12-14 04:40:00,798892706.0,133118759.76
2020-12-14 04:45:00,844322697.76,122437304.09
2020-12-14 04:50:00,779505771.3,123133654.06
2020-12-14 04:55:00,822794323.74,123875549.06
2020-12-14 05:00:00,884286028.23,123864035.72
2020-12-14 05:05:00,959133365.28,128498514.85
2020-12-14 05:10:00,879475054.13,132061178.73
2020-12-14 05:15:00,848935190.25,140583265.91
2020-12-14 05:20:00,925963312.61,138343764.73
2020-12-14 05:25:00,929293304.49,143990397.17
2020-12-14 05:30:00,1047725241.3,144152188.76
2020-12-14 05:35:00,1134469193.9,152219927.75
2020-12-14 05:40:00,1212858541.0,155592896.2
2020-12-14 05:45:00,1293913306.3,157519615.56
2020-12-14 05:50:00,1197772201.4,158234332.25
2020-12-14 05:55:00,1344499629.6,165596281.55
2020-12-14 06:00:00,1364748753.3,173868995.35
2020-12-14 06:05:00,1359350225.9,188465108.09
2020-12-14 06:10:00,1439890467.8,192176449.55
2020-12-14 06:15:00,1512171007.1,197414157.76
2020-12-14 06:20:00,1499024430.3,207435025.35
2020-12-14 06:25:00,1403179697.2,219169939.53
2020-12-14 06:30:00,1363109272.7,214641167.15
2020-12-14 06:35:00,1444266422.7,212882178.84
2020-12-14 06:40:00,1628465146.3,216424295.02
2020-12-14 06:45:00,1490271359.9,212936420.03
2020-12-14 06:50:00,1632537214.4,225874078.07
