Date,Inbound,Outbound
2020-12-13 13:50:00,6817850033.5,1322383230.7
2020-12-13 13:55:00,6402970909.7,1297934427.3
2020-12-13 14:00:00,6467144368.9,1210578425.7
2020-12-13 14:05:00,6719853033.8,1234979267.5
2020-12-13 14:10:00,5929571945.7,1192235374.2
2020-12-13 14:15:00,5869450602.0,1190830139.9
2020-12-13 14:20:00,5749670597.1,1192948138.1
2020-12-13 14:25:00,5657658756.0,1231441386.8
2020-12-13 14:30:00,5587340759.6,1205705500.8
2020-12-13 14:35:00,5537728447.5,1227999181.4
2020-12-13 14:40:00,5621006106.9,1230568115.9
2020-12-13 14:45:00,5868177278.6,1258258289.4
2020-12-13 14:50:00,6150824917.5,1277581031.8
2020-12-13 14:55:00,5644078191.3,1253103855.2
2020-12-13 15:00:00,5490259466.2,1251043614.9
2020-12-13 15:05:00,5474384610.4,1265972516.6
2020-12-13 15:10:00,5627021536.6,1262736274.6
2020-12-13 15:15:00,5608876372.9,1254497594.7
2020-12-13 15:20:00,5849913773.6,1318228442.5
2020-12-13 15:25:00,5833094901.6,1298580978.1
2020-12-13 15:30:00,5906918455.0,1290175646.8
2020-12-13 15:35:00,6000724463.7,1319362718.3
2020-12-13 15:40:00,6283326464.2,1334069451.7
2020-12-13 15:45:00,6385102046.7,1337770069.1
2020-12-13 15:50:00,6016082653.6,1301989115.4
2020-12-13 15:55:00,6364563773.8,1351548482.4
2020-12-13 16:00:00,6682937159.3,1485540565.6
2020-12-13 16:05:00,6582854856.6,1566637363.3
2020-12-13 16:10:00,6657176525.8,1483357283.6
2020-12-13 16:15:00,6819114542.4,1535202759.2
2020-12-13 16:20:00,6855867229.2,1557930971.1
2020-12-13 16:25:00,7085115018.5,1570493071.8
2020-12-13 16:30:00,7258591795.2,1561384357.3
2020-12-13 16:35:00,7164504410.7,1592219341.9
2020-12-13 16:40:00,7307928529.1,1591263756.2
2020-12-13 16:45:00,7488432302.6,1600966397.3
2020-12-13 16:50:00,7452409898.5,1582779301.6
